repo_name,owner_name,full_name,owner_type,description,topics,created_at,size_kb,default_branch,default_branch_commit_sha,forks,stargazers,subscribers,license_key,license_name,license_spdx_id,license_url,language,c_ratio,cpp_ratio,makefile_ratio,cmake_ratio,starlark_ratio,meson_ratio,ninja_ratio,qmake_ratio,c_cpp_ratio,build_lang_ratio,total_lang_kb,html_url,git_url,ssh_url,clone_url,zip_default_branch_url,homepage
googletest,google,google/googletest,Organization,GoogleTest - Google Testing and Mocking Framework,,2015-07-28T15:07:53Z,13445,main,7d76a231b0e29caf86e68d1df858308cd53b2a66,10215,35126,1225,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C++,0.00931564569526878,0.8979554242000376,0.0,0.010155996849620099,0.010389507805031614,0.0,0.0,0.0,0.9072710698953064,0.02054550465465171,3387.48828125,https://github.com/google/googletest,git://github.com/google/googletest.git,git@github.com:google/googletest.git,https://github.com/google/googletest.git,https://github.com/google/googletest/archive/refs/heads/main.zip,https://google.github.io/googletest/
caffe,BVLC,BVLC/caffe,Organization,Caffe: a fast open framework for deep learning.,"deep-learning,machine-learning,vision",2013-09-12T18:39:48Z,76170,master,9b891540183ddc834a02b2bd81b31afae71b2153,18664,34171,2093,other,Other,NOASSERTION,,C++,0.0,0.8005767375455435,0.006618237313255531,0.028251875769819305,0.0,0.0,0.0,0.0,0.8005767375455435,0.03487011308307483,3592.4052734375,https://github.com/BVLC/caffe,git://github.com/BVLC/caffe.git,git@github.com:BVLC/caffe.git,https://github.com/BVLC/caffe.git,https://github.com/BVLC/caffe/archive/refs/heads/master.zip,http://caffe.berkeleyvision.org/
ijkplayer,bilibili,bilibili/ijkplayer,Organization,"Android/iOS video player based on FFmpeg n3.4, with MediaCodec, VideoToolbox support.","android,ffmpeg,ijkplayer,ios,player,video",2013-06-03T04:12:04Z,8283,master,30eb9441945da795079492041a791c121d2b8206,8147,32653,1192,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C,0.5741276557026523,0.007623112522798616,0.008637211476026816,0.0,0.0,0.0,0.0,0.0,0.5817507682254509,0.008637211476026816,2361.240234375,https://github.com/bilibili/ijkplayer,git://github.com/bilibili/ijkplayer.git,git@github.com:bilibili/ijkplayer.git,https://github.com/bilibili/ijkplayer.git,https://github.com/bilibili/ijkplayer/archive/refs/heads/master.zip,
carbon-lang,carbon-language,carbon-language/carbon-lang,Organization,"Carbon Language's main repository: documents, design, implementation, and related tools. (NOTE: Carbon Language is experimental; see README)","carbon-lang,compiler,cpp,experimental,experimental-language,language,programming-language",2020-04-27T21:45:16Z,40368,trunk,7d8d59cb7e4effe59faa78c9a509a719a4c7407b,1481,32464,383,other,Other,NOASSERTION,,C++,0.002942869976883102,0.9034722416655203,7.364783189304144e-05,0.0,0.04552105536734443,0.0,0.0,0.0,0.9064151116424035,0.045594703199237474,4813.341796875,https://github.com/carbon-language/carbon-lang,git://github.com/carbon-language/carbon-lang.git,git@github.com:carbon-language/carbon-lang.git,https://github.com/carbon-language/carbon-lang.git,https://github.com/carbon-language/carbon-lang/archive/refs/heads/trunk.zip,http://docs.carbon-lang.dev/
faiss,facebookresearch,facebookresearch/faiss,Organization,A library for efficient similarity search and clustering of dense vectors.,,2017-02-07T16:07:05Z,241779,main,0cbc2a885cde923d80c4bf9c9d6f4d81665f3f64,3685,32123,479,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.01725914812444376,0.5944056793786804,0.0,0.011630908432222007,0.0,0.0,0.0,0.0,0.6116648275031241,0.011630908432222007,5625.7529296875,https://github.com/facebookresearch/faiss,git://github.com/facebookresearch/faiss.git,git@github.com:facebookresearch/faiss.git,https://github.com/facebookresearch/faiss.git,https://github.com/facebookresearch/faiss/archive/refs/heads/main.zip,https://faiss.ai
openpose,CMU-Perceptual-Computing-Lab,CMU-Perceptual-Computing-Lab/openpose,Organization,"OpenPose: Real-time multi-person keypoint detection library for body, face, hands, and foot estimation","caffe,computer-vision,cpp,cvpr-2017,deep-learning,face,foot-estimation,hand-estimation,human-behavior-understanding,human-pose,human-pose-estimation,keypoint-detection,keypoints,machine-learning,multi-person,opencv,openpose,pose,pose-estimation,real-time",2017-04-24T14:06:31Z,86496,master,5c5d96523ef917bd30301245fdc8343937cae48d,7878,31528,925,other,Other,NOASSERTION,,C++,0.0,0.8886454394038644,0.0,0.03752001721450726,0.0,0.0,0.0,0.0,0.8886454394038644,0.03752001721450726,2464.3095703125,https://github.com/CMU-Perceptual-Computing-Lab/openpose,git://github.com/CMU-Perceptual-Computing-Lab/openpose.git,git@github.com:CMU-Perceptual-Computing-Lab/openpose.git,https://github.com/CMU-Perceptual-Computing-Lab/openpose.git,https://github.com/CMU-Perceptual-Computing-Lab/openpose/archive/refs/heads/master.zip,https://cmu-perceptual-computing-lab.github.io/openpose
my-tv,lizongying,lizongying/my-tv,User,我的电视 电视直播软件，安装即可使用,"iptv,my-tv,mytv,tv",2023-12-04T12:18:39Z,72954,main,d65ac508eb56d454d565d7a53df35fa4d5403720,3479,31045,218,,,,,C,0.8005758562714728,0.0,0.00024894209761129295,0.0015834016942682402,0.0,0.0,0.0,0.0,0.8005758562714728,0.0018323437918795332,2404.70703125,https://github.com/lizongying/my-tv,git://github.com/lizongying/my-tv.git,git@github.com:lizongying/my-tv.git,https://github.com/lizongying/my-tv.git,https://github.com/lizongying/my-tv/archive/refs/heads/main.zip,https://lyrics.run/my-tv.html
C-Plus-Plus,TheAlgorithms,TheAlgorithms/C-Plus-Plus,Organization,"Collection of various algorithms in mathematics, machine learning, computer science and physics implemented in C++ for educational purposes.","algorithm,algorithm-competitions,algorithms-implemented,artificial-intelligence-algorithms,computer-science,cpp,data-structures,educational,instructor-materials,interview-preparation,interview-questions,machine-learning,machine-learning-algorithms,mathematics,search,sort",2016-07-16T10:19:45Z,129382,master,77b9f39d96724524a3eb056bdbe2bc70f1ecd057,7301,31017,511,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.0,0.9857713124572748,0.0,0.013237252454807912,0.0,0.0,0.0,0.0,0.9857713124572748,0.013237252454807912,1868.54296875,https://github.com/TheAlgorithms/C-Plus-Plus,git://github.com/TheAlgorithms/C-Plus-Plus.git,git@github.com:TheAlgorithms/C-Plus-Plus.git,https://github.com/TheAlgorithms/C-Plus-Plus.git,https://github.com/TheAlgorithms/C-Plus-Plus/archive/refs/heads/master.zip,https://thealgorithms.github.io/C-Plus-Plus
serenity,SerenityOS,SerenityOS/serenity,Organization,The Serenity Operating System 🐞,"browser,c-plus-plus,desktop-environment,kernel,operating-system,os,unix",2018-12-02T19:28:41Z,234520,master,b133b87b97aed4b8dd1902c8d3283846f734f2fb,3200,30895,352,bsd-2-clause,"BSD 2-Clause ""Simplified"" License",BSD-2-Clause,https://api.github.com/licenses/bsd-2-clause,C++,0.0079920590716553,0.8801125656378876,4.230309483646879e-06,0.008409410974411804,0.0,0.0,0.0,0.0,0.8881046247095429,0.008413641283895452,50555.919921875,https://github.com/SerenityOS/serenity,git://github.com/SerenityOS/serenity.git,git@github.com:SerenityOS/serenity.git,https://github.com/SerenityOS/serenity.git,https://github.com/SerenityOS/serenity/archive/refs/heads/master.zip,https://serenityos.org
jq,jqlang,jqlang/jq,Organization,Command-line JSON processor,jq,2012-07-18T19:57:25Z,8621,master,8bcdc9304ace5f2cc9bf662ab8998d75537e05f0,1591,30832,324,other,Other,NOASSERTION,,C,0.7849795567702342,0.015557710296010496,0.01406668523963014,0.0,0.0,0.0,0.0,0.0,0.8005372670662447,0.01406668523963014,627.4521484375,https://github.com/jqlang/jq,git://github.com/jqlang/jq.git,git@github.com:jqlang/jq.git,https://github.com/jqlang/jq.git,https://github.com/jqlang/jq/archive/refs/heads/master.zip,https://jqlang.github.io/jq/
lede,coolsnowwolf,coolsnowwolf/lede,User,Lean's LEDE source,"lede,lua,openwrt-feed,openwrt-package,openwrt-zh-cn",2017-09-06T07:39:03Z,309860,master,8cb77cb1894d47138e040b87069193b03a22d624,19546,30073,736,other,Other,NOASSERTION,,C,0.9148683585923667,0.0006295941436278627,0.03831955002563068,4.780180977182788e-05,0.0,0.0,0.0,0.0,0.9154979527359945,0.03836735183540251,79123.0830078125,https://github.com/coolsnowwolf/lede,git://github.com/coolsnowwolf/lede.git,git@github.com:coolsnowwolf/lede.git,https://github.com/coolsnowwolf/lede.git,https://github.com/coolsnowwolf/lede/archive/refs/heads/master.zip,
aseprite,aseprite,aseprite/aseprite,Organization,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)","animated-sprites,animation,aseprite,c-plus-plus,cpp,draw,gif,graphics,pixel-art,pixel-editor,sprite-editor,sprites,spritesheet,tile-editor,tilemap-editor",2014-08-19T23:44:50Z,42363,main,8ec836c72710be7673885cf8b6b99b95949fc6a3,6434,30013,443,,,,,C++,0.0023096104669024925,0.9417452295782335,0.0,0.008542492119100258,0.0,0.0,0.0,0.0,0.944054840045136,0.008542492119100258,6878.52734375,https://github.com/aseprite/aseprite,git://github.com/aseprite/aseprite.git,git@github.com:aseprite/aseprite.git,https://github.com/aseprite/aseprite.git,https://github.com/aseprite/aseprite/archive/refs/heads/main.zip,https://www.aseprite.org
calculator,microsoft,microsoft/calculator,Organization,Windows Calculator: A simple yet powerful calculator that ships with Windows,"cpp,csharp,uwp,windows,windows-10,windows-11,xaml",2019-01-28T17:55:49Z,38809,main,09a39a500e5b3dd2778df58d8ddc61e652246a24,5452,29927,590,mit,MIT License,MIT,https://api.github.com/licenses/mit,C++,0.013904660544729002,0.7277667423329011,0.0,0.0,0.0,0.0,0.0,0.0,0.74167140287763,0.0,2589.4111328125,https://github.com/microsoft/calculator,git://github.com/microsoft/calculator.git,git@github.com:microsoft/calculator.git,https://github.com/microsoft/calculator.git,https://github.com/microsoft/calculator/archive/refs/heads/main.zip,
rufus,pbatard,pbatard/rufus,User,The Reliable USB Formatting Utility,"bios,boot,bootable-drives,freedos,gpt,grub,grub4dos,iso,mbr,md5,persistence,rufus,secure-boot,sha1,sha256,syslinux,uefi,usb,windows,windows-to-go",2011-11-19T19:12:05Z,39446,master,1e2f1c1affc330dadfa97e830bf40ebb6b7e18e3,2632,29730,569,gpl-3.0,GNU General Public License v3.0,GPL-3.0,https://api.github.com/licenses/gpl-3.0,C,0.8248719042866258,0.09179596779766985,0.05377207320581622,0.0,0.0,0.0,0.0,0.0,0.9166678720842957,0.05377207320581622,4860.8671875,https://github.com/pbatard/rufus,git://github.com/pbatard/rufus.git,git@github.com:pbatard/rufus.git,https://github.com/pbatard/rufus.git,https://github.com/pbatard/rufus/archive/refs/heads/master.zip,https://rufus.ie
phantomjs,ariya,ariya/phantomjs,User,Scriptable Headless Browser,"automation,headless,headless-browser,phantomjs",2010-12-27T08:18:58Z,164709,master,0a0b0facb16acfbabb7804822ecaf4f4b9dce3d2,5748,29468,1123,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C++,0.24387406105162218,0.3934588460923765,0.0,0.0015803100527409302,0.0,0.0,0.0,0.0,0.6373329071439987,0.0015803100527409302,763.7939453125,https://github.com/ariya/phantomjs,git://github.com/ariya/phantomjs.git,git@github.com:ariya/phantomjs.git,https://github.com/ariya/phantomjs.git,https://github.com/ariya/phantomjs/archive/refs/heads/master.zip,http://phantomjs.org
mpv,mpv-player,mpv-player/mpv,Organization,🎥 Command line video player,"audio,c,ffmpeg,hacktoberfest,libav,mplayer,mpv,multimedia,video",2012-10-13T08:08:44Z,106868,master,cd9fa6daf0be35d90ecea7dfb1204293cd84d2ee,2945,29084,501,other,Other,NOASSERTION,,C,0.885783543523501,0.002913595254979312,0.0,0.0,0.0,0.010676826244339696,0.0,0.0,0.8886971387784803,0.010676826244339696,7374.5068359375,https://github.com/mpv-player/mpv,git://github.com/mpv-player/mpv.git,git@github.com:mpv-player/mpv.git,https://github.com/mpv-player/mpv.git,https://github.com/mpv-player/mpv/archive/refs/heads/master.zip,https://mpv.io
qBittorrent,qbittorrent,qbittorrent/qBittorrent,Organization,qBittorrent BitTorrent client,"bittorrent,bittorrent-client,c-plus-plus,crossplatform,torrent,torrent-client",2012-02-04T09:37:46Z,244689,master,7487cd7e6ddb94b458a9d55db252bbe1ab7fb59e,4043,29023,418,other,Other,NOASSERTION,,C++,0.0055005041098178855,0.7038652338986432,0.0,0.007142079495067063,0.0,0.0,0.0,0.0,0.7093657380084611,0.007142079495067063,4816.8525390625,https://github.com/qbittorrent/qBittorrent,git://github.com/qbittorrent/qBittorrent.git,git@github.com:qbittorrent/qBittorrent.git,https://github.com/qbittorrent/qBittorrent.git,https://github.com/qbittorrent/qBittorrent/archive/refs/heads/master.zip,https://www.qbittorrent.org
rocksdb,facebook,facebook/rocksdb,Organization,"A library that provides an embeddable, persistent key-value store for fast storage.","database,storage-engine",2012-11-30T06:16:18Z,223787,main,02b4197544f758bdf84d80fe9319238611848c48,6368,28879,994,gpl-2.0,GNU General Public License v2.0,GPL-2.0,https://api.github.com/licenses/gpl-2.0,C++,0.01571641551812248,0.8230485438156002,0.006507366086177705,0.003912647727647956,0.023836268906025564,0.0,0.0,0.0,0.8387649593337227,0.034256282719851226,27179.2353515625,https://github.com/facebook/rocksdb,git://github.com/facebook/rocksdb.git,git@github.com:facebook/rocksdb.git,https://github.com/facebook/rocksdb.git,https://github.com/facebook/rocksdb/archive/refs/heads/main.zip,http://rocksdb.org
folly,facebook,facebook/folly,Organization,An open-source C++ library developed and used at Facebook.,,2012-06-01T20:49:04Z,45809,main,7fad06e3d1ce4e427ea68abca9e862cced07607a,5600,28629,1012,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.009966176312018326,0.9213385760015409,4.136132678905229e-05,0.011357233869699886,0.028683308461663195,0.0,0.0,0.0,0.9313047523135591,0.04008190365815213,18982.859375,https://github.com/facebook/folly,git://github.com/facebook/folly.git,git@github.com:facebook/folly.git,https://github.com/facebook/folly.git,https://github.com/facebook/folly/archive/refs/heads/main.zip,
mediapipe,google-ai-edge,google-ai-edge/mediapipe,Organization,"Cross-platform, customizable ML solutions for live and streaming media.","android,audio-processing,c-plus-plus,calculator,computer-vision,deep-learning,framework,graph-based,graph-framework,inference,machine-learning,mediapipe,mobile-development,perception,pipeline-framework,stream-processing,video-processing",2019-06-13T19:16:41Z,603346,master,9d6d8f65a4792293846cf81797fff3b4c90650b7,5204,28074,517,apache-2.0,Apache License 2.0,Apache-2.0,https://api.github.com/licenses/apache-2.0,C++,0.008425791735937608,0.6268122685696592,6.930648307770259e-05,0.0,0.0841131627725664,0.0,0.0,0.0,0.6352380603055968,0.08418246925564411,22897.05078125,https://github.com/google-ai-edge/mediapipe,git://github.com/google-ai-edge/mediapipe.git,git@github.com:google-ai-edge/mediapipe.git,https://github.com/google-ai-edge/mediapipe.git,https://github.com/google-ai-edge/mediapipe/archive/refs/heads/master.zip,https://ai.google.dev/edge/mediapipe
os-tutorial,cfenollosa,cfenollosa/os-tutorial,User,How to create an OS from scratch,,2014-09-29T08:39:34Z,152,master,ce8e050d246594fda7f0067d7f4c9abeaa2b269c,3340,27604,797,bsd-3-clause,"BSD 3-Clause ""New"" or ""Revised"" License",BSD-3-Clause,https://api.github.com/licenses/bsd-3-clause,C,0.5181513210530995,0.0,0.07012085284773852,0.0,0.0,0.0,0.0,0.0,0.5181513210530995,0.07012085284773852,208.7216796875,https://github.com/cfenollosa/os-tutorial,git://github.com/cfenollosa/os-tutorial.git,git@github.com:cfenollosa/os-tutorial.git,https://github.com/cfenollosa/os-tutorial.git,https://github.com/cfenollosa/os-tutorial/archive/refs/heads/master.zip,
stb,nothings,nothings/stb,User,stb single-file public domain libraries for C/C++,,2014-05-25T16:51:23Z,5668,master,5c205738c191bcb0abc65c4febfa9bd25ff35234,7734,27357,627,other,Other,NOASSERTION,,C,0.9011132937302863,0.09845076158825072,0.00016513774074985803,0.0,0.0,0.0,0.0,0.0,0.999564055318537,0.00016513774074985803,4121.7958984375,https://github.com/nothings/stb,git://github.com/nothings/stb.git,git@github.com:nothings/stb.git,https://github.com/nothings/stb.git,https://github.com/nothings/stb/archive/refs/heads/master.zip,https://twitter.com/nothings
rethinkdb,rethinkdb,rethinkdb/rethinkdb,Organization,The open-source database for the realtime web.,,2012-10-30T05:37:47Z,279921,main,ee431c91172867afcefec43edfb48bdfa523edcc,1857,26811,776,other,Other,NOASSERTION,,C++,0.0038715862290479046,0.8036332140057464,0.002523463339568744,0.0,0.0,0.0,0.0,0.0,0.8075048002347943,0.002523463339568744,21398.3876953125,https://github.com/rethinkdb/rethinkdb,git://github.com/rethinkdb/rethinkdb.git,git@github.com:rethinkdb/rethinkdb.git,https://github.com/rethinkdb/rethinkdb.git,https://github.com/rethinkdb/rethinkdb/archive/refs/heads/main.zip,https://rethinkdb.com
ladybird,LadybirdBrowser,LadybirdBrowser/ladybird,Organization,Truly independent web browser,"browser,browser-engine",2024-05-30T09:18:10Z,344576,master,5ba847b1c493f74f11e330b942f077ff288235dc,1148,26709,160,bsd-2-clause,"BSD 2-Clause ""Simplified"" License",BSD-2-Clause,https://api.github.com/licenses/bsd-2-clause,C++,0.0009193815321350513,0.7102979292000344,0.0,0.007347881531384627,0.0,0.0,0.0,0.0,0.7112173107321694,0.007347881531384627,35136.349609375,https://github.com/LadybirdBrowser/ladybird,git://github.com/LadybirdBrowser/ladybird.git,git@github.com:LadybirdBrowser/ladybird.git,https://github.com/LadybirdBrowser/ladybird.git,https://github.com/LadybirdBrowser/ladybird/archive/refs/heads/master.zip,https://ladybird.org
tdesktop,telegramdesktop,telegramdesktop/tdesktop,Organization,Telegram Desktop messaging app,"messenger,multi-platform,telegram,telegram-desktop,telegram-solution",2014-05-02T12:36:31Z,237389,dev,4505a2bf2dbb73185b4bb8b18b2aab721765bb7e,5292,26599,832,other,Other,NOASSERTION,,C++,0.00032386404537658843,0.9704041398789889,0.0,0.0064663963841613365,0.0,0.0,0.0,0.0,0.9707280039243654,0.0064663963841613365,19738.4619140625,https://github.com/telegramdesktop/tdesktop,git://github.com/telegramdesktop/tdesktop.git,git@github.com:telegramdesktop/tdesktop.git,https://github.com/telegramdesktop/tdesktop.git,https://github.com/telegramdesktop/tdesktop/archive/refs/heads/dev.zip,https://desktop.telegram.org/
